"","Against","Team","IDGAME","Phase","Player","MIN","PTS","F2M","F2A","F2GP","F3M","F3A","F3GP","FTM","FTA","FTP","OR","DR","TR","AS","ST","TO","BLK","BLKR","PF","RF","PIR","HA","results","Team_PTS","Team_F2A","Team_F3A","Team_FTA","Team_F2M","Team_F3M","Team_FTM","Team_AS","Team_OR","Team_DR","Team_TR","Team_ST","Team_TO","Team_BLK","Team_PF","Team_PIR","Team_opp_PTS","Team_opp_F2A","Team_opp_F3A","Team_opp_FTA","Team_opp_F2M","Team_opp_F3M","Team_opp_FTM","Team_opp_AS","Team_opp_OR","Team_opp_DR","Team_opp_TR","Team_opp_ST","Team_opp_TO","Team_opp_BLK","Team_opp_PF","Team_opp_PIR","Points_per_shoot","Possesions","Offensive_rating","PIE","Assists_Ratio","As_To_ratio","EFG","FT_ratio","Game_score","True_shooting","Turnover_ratio","Usage","OR_percent","Season"
"69","CRV","VIL","1-4","Regular Season","Joffrey  Lauvergne",23,18,5,7,71.4,2,5,40,2,5,40,4,2,6,1,0,1,0,0,1,4,19,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,1.06,10.8,166.7,0.12,9.3,1,66.7,0.42,13.9,63.4,9.26,6.8,22.2,"2023-2024"
"70","CRV","VIL","1-4","Regular Season","Timothe  Luwawu-Cabarrot",30,13,2,5,40,1,3,33.3,6,6,100,1,0,1,0,2,2,0,1,3,4,9,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,0.93,11.2,116.1,0.05,0,0,43.8,0.75,8.1,61.1,17.86,4.4,5.6,"2023-2024"
"71","CRV","VIL","1-4","Regular Season","Nando  de Colo",26,13,1,2,50,3,5,60,2,3,66.7,0,2,2,5,0,2,0,0,0,2,16,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,1.3,9.9,131.3,0.13,50.5,2.5,78.6,0.43,11.4,78.1,20.2,4.1,0,"2023-2024"
"72","CRV","VIL","1-4","Regular Season","John  Egbunu",24,7,3,6,50,0,0,NA,1,2,50,1,0,1,0,0,2,1,1,2,2,2,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,0.88,7.6,92.1,0,0,0,50,0.33,2.2,50.9,26.32,3.8,5.6,"2023-2024"
"73","CRV","VIL","1-4","Regular Season","Mike  Scott",22,13,3,3,100,2,5,40,1,3,33.3,1,1,2,1,0,0,0,0,0,1,12,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,1.18,8,162.5,0.1,12.5,Inf,75,0.38,10.3,69.7,0,4.4,5.6,"2023-2024"
"74","CRV","VIL","1-4","Regular Season","Youssoupha  Fall",10,0,0,0,NA,0,0,NA,0,0,NA,0,3,3,0,0,1,1,0,2,1,2,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,NA,1,0,0,0,0,NA,NA,-0.2,NA,100,1,0,"2023-2024"
"75","CRV","VIL","1-4","Regular Season","Mbaye  Ndiaye",12,0,0,1,0,0,1,0,0,0,NA,1,3,4,1,0,1,1,0,2,0,1,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,0,1.9,0,0,52.6,1,0,0,-0.2,0,52.63,2.6,5.6,"2023-2024"
"76","CRV","VIL","1-4","Regular Season","Noam  Yaacov",6,0,0,1,0,0,0,NA,0,2,0,0,1,1,0,0,0,0,0,0,5,3,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,0,1.8,0,-0.02,0,NA,0,2,-1.2,0,0,3.2,0,"2023-2024"
"77","CRV","VIL","1-4","Regular Season","Frank  Jackson",16,2,1,1,100,0,3,0,0,0,NA,0,4,4,0,1,1,0,0,3,1,1,"A","L",73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,73,29,25,21,17,9,12,17,9,18,27,5,14,3,14,79,0.5,4.8,41.7,0,0,0,25,0,-0.4,25,20.83,3.2,0,"2023-2024"
"78","VIL","CRV","1-4","Regular Season","Branko  Lazic",13,6,0,0,NA,2,2,100,0,0,NA,1,1,2,0,0,0,0,0,0,0,8,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,3,1,600,0.04,0,NA,150,0,6.4,150,0,1.4,3.3,"2023-2024"
"79","VIL","CRV","1-4","Regular Season","Marko  Simonovic",18,14,4,4,100,2,2,100,0,0,NA,1,0,1,0,0,1,0,0,5,1,10,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,2.33,5.8,241.4,0.05,0,0,116.7,0,9.9,116.7,17.24,3.6,3.3,"2023-2024"
"80","VIL","CRV","1-4","Regular Season","Shabazz  Napier",21,21,2,3,66.7,5,8,62.5,2,2,100,0,3,3,1,2,2,0,0,2,1,20,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,1.62,13.3,157.9,0.11,7.5,0.5,86.4,0.18,16.9,88.4,15.04,6.2,0,"2023-2024"
"81","VIL","CRV","1-4","Regular Season","Rokas  Giedraitis",28,17,2,4,50,4,7,57.1,1,2,50,1,4,5,4,2,0,0,0,3,1,20,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,1.31,10.4,163.5,0.11,38.5,Inf,72.7,0.18,16.8,71.5,0,4,3.3,"2023-2024"
"82","VIL","CRV","1-4","Regular Season","Ognjen  Kuzmic",12,0,0,2,0,0,0,NA,0,0,NA,3,1,4,4,0,0,1,1,1,0,5,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,0,-1,0,0.02,-400,Inf,0,0,4.1,0,0,1.6,10,"2023-2024"
"83","VIL","CRV","1-4","Regular Season","Stefan  Lazarevic",5,0,0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,1,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,NA,0,NA,0.01,NA,NA,NA,NA,0.3,NA,NA,0,0,"2023-2024"
"84","VIL","CRV","1-4","Regular Season","Milos  Teodosic",15,3,0,3,0,1,3,33.3,0,0,NA,0,3,3,2,1,1,0,0,4,0,-1,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,0.5,6.7,44.8,-0.01,29.9,2,25,0,-0.1,25,14.93,4.4,0,"2023-2024"
"85","VIL","CRV","1-4","Regular Season","Adam  Hanga",22,7,1,6,16.7,1,5,20,2,2,100,1,3,4,3,2,1,1,0,1,3,9,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,0.54,11.4,61.4,0.03,26.3,3,22.7,0.18,5.1,29.5,8.77,5.5,3.3,"2023-2024"
"86","VIL","CRV","1-4","Regular Season","Luka  Mitrovic",21,9,3,3,100,0,0,NA,3,4,75,1,0,1,2,1,0,0,0,2,4,14,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,1.29,3.6,250,0.06,55.6,Inf,100,1.33,10,94.5,0,2.1,3.3,"2023-2024"
"87","VIL","CRV","1-4","Regular Season","Mike  Tobey",13,0,0,1,0,0,3,0,0,0,NA,2,3,5,0,1,2,0,0,1,0,-1,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,0,3.8,0,-0.01,0,0,0,0,-1.9,0,52.63,4.3,6.7,"2023-2024"
"88","VIL","CRV","1-4","Regular Season","Dalibor  Ilic",14,5,1,5,20,1,2,50,0,0,NA,5,0,5,0,0,0,0,2,1,1,3,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,0.71,1.9,263.2,0.01,0,NA,35.7,0,4,35.7,0,4.7,16.7,"2023-2024"
"89","VIL","CRV","1-4","Regular Season","Nemanja  Nedovic",17,12,3,6,50,1,2,50,3,3,100,0,3,3,3,1,2,0,0,1,3,15,"H","W",94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,94,37,34,13,16,17,11,19,15,22,37,10,9,2,21,103,1.09,10.9,110.1,0.07,27.5,1.5,56.2,0.38,9.6,64.4,18.35,6.2,0,"2023-2024"
"90","BOL","ZAL","1-5","Regular Season","Keenan  Evans",27,25,5,9,55.6,4,6,66.7,3,4,75,0,4,4,0,2,3,0,0,4,3,20,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,1.32,19,131.6,0.15,0,0,73.3,0.27,16.3,74.6,15.79,7.3,0,"2023-2024"
"91","BOL","ZAL","1-5","Regular Season","Kevarrius  Hayes",27,2,1,5,20,0,0,NA,0,0,NA,4,4,8,1,2,2,1,0,1,1,8,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,0.4,2.9,69,0.04,34.5,0.5,20,0,3.9,20,68.97,2.6,28.6,"2023-2024"
"92","BOL","ZAL","1-5","Regular Season","Rolands  Smits",26,10,4,6,66.7,0,2,0,2,3,66.7,0,1,1,1,0,2,1,1,3,3,5,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,0.91,10.9,91.7,0.02,9.2,0.5,50,0.38,4.1,53.6,18.35,4.4,0,"2023-2024"
"93","BOL","ZAL","1-5","Regular Season","Tomas  Dimsa",27,8,2,4,50,1,3,33.3,1,3,33.3,1,3,4,3,0,1,1,0,1,2,10,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,0.8,8,100,0.06,37.5,3,50,0.43,6.5,48.1,12.5,3.5,7.1,"2023-2024"
"94","BOL","ZAL","1-5","Regular Season","Edgaras  Ulanovas",28,11,1,5,20,2,2,100,3,3,100,1,3,4,3,0,2,0,0,2,4,14,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,1.1,8.9,123.6,0.08,33.7,1.5,57.1,0.43,8.2,66.1,22.47,3.7,7.1,"2023-2024"
"95","BOL","ZAL","1-5","Regular Season","Naz  Mitrou-Long",12,6,0,1,0,2,3,66.7,0,0,NA,0,2,2,1,0,2,0,0,1,0,4,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,1.5,5.8,103.4,0.03,17.2,0.5,75,0,2.9,75,34.48,5,0,"2023-2024"
"96","BOL","ZAL","1-5","Regular Season","Lukas  Lekavicius",8,2,0,1,0,0,0,NA,2,3,66.7,0,1,1,1,1,0,0,0,0,2,5,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,0.5,2.2,90.9,0.03,45.5,Inf,0,3,2.9,43.1,0,2.9,0,"2023-2024"
"97","BOL","ZAL","1-5","Regular Season","Dovydas  Giedraitis",0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,"2023-2024"
"98","BOL","ZAL","1-5","Regular Season","Laurynas  Birutis",9,4,2,4,50,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,1,0,2,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,1,2.9,137.9,0.01,0,NA,50,0,2.3,50,0,4.4,7.1,"2023-2024"
"99","BOL","ZAL","1-5","Regular Season","Brady   Manek",15,8,1,2,50,2,3,66.7,0,0,NA,0,0,0,0,0,1,0,0,1,0,4,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,1.6,5.8,137.9,0.03,0,0,80,0,4.3,80,17.24,4,0,"2023-2024"
"100","BOL","ZAL","1-5","Regular Season","Arnas  Butkevicius",20,6,2,2,100,0,0,NA,2,2,100,0,3,3,1,1,1,0,0,5,2,7,"A","W",82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,82,39,19,18,18,11,13,11,7,21,28,6,14,3,19,79,1.5,3.7,162.2,0.04,27,1,100,1,5,104.2,27.03,1.9,0,"2023-2024"
"101","ZAL","BOL","1-5","Regular Season","Isaia  Cordinier",29,12,4,5,80,1,2,50,1,1,100,1,3,4,9,0,1,0,0,1,1,22,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,1.5,7.1,169,0.16,126.8,9,78.6,0.14,15.6,80.6,14.08,2.8,5.6,"2023-2024"
"102","ZAL","BOL","1-5","Regular Season","Marco  Belinelli",15,7,3,5,60,0,4,0,1,1,100,1,2,3,2,0,0,0,0,1,2,7,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,0.7,8.1,86.4,0.03,24.7,Inf,33.3,0.11,4.2,37.1,0,6.1,5.6,"2023-2024"
"103","ZAL","BOL","1-5","Regular Season","Tornike  Shengelia",31,17,4,5,80,2,4,50,3,4,75,2,2,4,4,0,3,0,0,1,4,21,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,1.31,11.3,150.4,0.12,35.4,1.3,77.8,0.44,14.1,79,26.55,4.3,11.1,"2023-2024"
"104","ZAL","BOL","1-5","Regular Season","Daniel  Hackett",29,7,3,6,50,0,6,0,1,1,100,0,3,3,0,3,1,0,1,3,3,2,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,0.54,12.9,54.3,0,0,0,25,0.08,1.5,28.1,7.75,4.5,0,"2023-2024"
"105","ZAL","BOL","1-5","Regular Season","Bryant  Dunston",8,0,0,0,NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,1,0,0,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,NA,-1,0,0,0,NA,NA,NA,0.3,NA,0,0,5.6,"2023-2024"
"106","ZAL","BOL","1-5","Regular Season","Alessandro  Pajola",11,0,0,0,NA,0,1,0,0,0,NA,0,2,2,2,0,1,0,0,3,0,-1,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,0,1.9,0,-0.01,105.3,2,0,0,-0.9,0,52.63,1.8,0,"2023-2024"
"107","ZAL","BOL","1-5","Regular Season","Jaleen  Smith",12,4,1,1,100,0,1,0,2,2,100,0,0,0,2,2,2,0,0,1,2,6,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,1,4.7,85.1,0.03,42.6,1,50,1,4,69.4,42.55,3.9,0,"2023-2024"
"108","ZAL","BOL","1-5","Regular Season","Ognjen  Dobric",25,12,3,5,60,2,4,50,0,0,NA,0,0,0,0,2,0,0,1,2,2,9,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,1.33,8.6,139.5,0.06,0,NA,66.7,0,8.9,66.7,0,3.5,0,"2023-2024"
"109","ZAL","BOL","1-5","Regular Season","Devontae  Cacok",5,2,1,2,50,0,0,NA,0,0,NA,1,2,3,0,0,3,0,1,2,0,-2,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,1,3.8,52.6,-0.01,0,0,50,0,-1.5,50,78.95,9.7,5.6,"2023-2024"
"110","ZAL","BOL","1-5","Regular Season","Jordan  Mickey",25,18,4,8,50,3,3,100,1,2,50,1,5,6,1,1,1,0,0,3,4,21,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,1.38,11.4,157.9,0.12,8.8,1,77.3,0.18,14.4,75.8,8.77,5,5.6,"2023-2024"
"111","ZAL","BOL","1-5","Regular Season","Achille  Polonara",11,0,0,2,0,0,0,NA,0,0,NA,2,1,3,1,0,2,1,0,0,1,2,"H","L",79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,79,39,25,11,23,8,9,21,9,20,29,8,14,1,18,87,0,1.9,0,0,52.6,0.5,0,0,-0.3,0,105.26,3.5,11.1,"2023-2024"
"112","OLY","PAN","1-6","Regular Season","Luca  Vildoza",21,5,1,2,50,1,5,20,0,0,NA,0,0,0,4,1,3,0,0,1,1,2,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,0.71,9.6,52.1,0.01,41.7,1.3,35.7,0,1.3,35.7,31.25,4.6,0,"2023-2024"
"113","OLY","PAN","1-6","Regular Season","Aleksander  Balcerowski",12,7,2,4,50,1,2,50,0,0,NA,1,1,2,0,2,0,0,1,3,0,4,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,1.17,4.8,145.8,0.04,0,NA,58.3,0,5.8,58.3,0,4.9,7.1,"2023-2024"
"114","OLY","PAN","1-6","Regular Season","Jerian  Grant",32,5,1,2,50,0,2,0,3,4,75,0,3,3,4,2,2,0,0,2,2,8,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,0.62,7.4,67.6,0.05,54.1,2,25,1,5.1,43.4,27.03,2.4,0,"2023-2024"
"115","OLY","PAN","1-6","Regular Season","Marius  Grigonis",30,17,2,3,66.7,4,6,66.7,1,2,50,0,2,2,2,0,1,0,0,4,2,14,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,1.55,10.4,163.5,0.1,19.2,2,88.9,0.22,12.1,86,9.62,3.5,0,"2023-2024"
"116","OLY","PAN","1-6","Regular Season","Juan  Hernangomez",43,13,2,5,40,2,3,66.7,3,3,100,3,7,10,2,1,2,2,0,0,3,25,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,1.18,8,162.5,0.16,25,1,62.5,0.38,15,69.7,25,2.6,21.4,"2023-2024"
"117","OLY","PAN","1-6","Regular Season","Panagiotis  Kalaitzakis",0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,"2023-2024"
"118","OLY","PAN","1-6","Regular Season","Kyle  Guy",11,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,"2023-2024"
"119","OLY","PAN","1-6","Regular Season","Kostas  Sloukas",31,20,5,9,55.6,2,6,33.3,4,4,100,1,2,3,3,0,7,0,1,4,5,11,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,1.05,21.8,91.7,0.05,13.8,0.4,53.3,0.27,7.1,59.7,32.11,7.4,7.1,"2023-2024"
"120","OLY","PAN","1-6","Regular Season","Mathias  Lessort",34,10,3,6,50,0,0,NA,4,4,100,2,8,10,0,2,3,0,0,2,4,18,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,1,8.4,119,0.11,0,0,50,0.67,9,64.4,35.71,3.1,14.3,"2023-2024"
"121","OLY","PAN","1-6","Regular Season","Kostas  Antetokounmpo",0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,"2023-2024"
"122","OLY","PAN","1-6","Regular Season","Eleftherios  Mantzoukas",8,1,0,1,0,0,0,NA,1,2,50,0,1,1,0,0,0,0,0,1,1,0,"H","L",78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,78,32,24,19,16,10,16,15,7,24,31,8,18,2,17,83,0.33,1.8,55.6,-0.01,0,NA,0,2,-0.2,26.6,0,2.3,0,"2023-2024"
"123","PAN","OLY","1-6","Regular Season","Thomas  Walkup",39,17,1,3,33.3,5,10,50,0,0,NA,0,2,2,5,3,3,0,0,3,2,16,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,1.31,15.4,110.4,0.09,32.5,1.7,65.4,0,13.2,65.4,19.48,4,0,"2023-2024"
"124","PAN","OLY","1-6","Regular Season","Isaiah  Canaan",32,14,1,2,50,4,6,66.7,0,0,NA,0,2,2,2,2,2,0,0,5,1,11,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,1.75,9.6,145.8,0.06,20.8,1,87.5,0,10.4,87.5,20.83,3,0,"2023-2024"
"125","PAN","OLY","1-6","Regular Season","Kostas  Papanikolaou",26,3,0,1,0,1,5,20,0,0,NA,0,2,2,5,0,1,0,0,1,2,5,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,0.5,6.7,44.8,0.02,74.6,5,25,0,1.9,25,14.93,2.6,0,"2023-2024"
"126","PAN","OLY","1-6","Regular Season","Alec  Peters",37,17,5,7,71.4,2,2,100,1,1,100,4,6,10,4,4,1,0,1,2,2,31,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,1.7,6.2,274.2,0.18,64.5,4,88.9,0.11,23.1,90,16.13,2.7,28.6,"2023-2024"
"127","PAN","OLY","1-6","Regular Season","Nikola  Milutinov",35,15,6,12,50,0,0,NA,3,3,100,2,5,7,1,1,1,2,1,2,5,21,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,1,11.8,127.1,0.1,8.5,1,50,0.25,13.2,56.3,8.47,4,14.3,"2023-2024"
"128","PAN","OLY","1-6","Regular Season","Nigel  Williams-Goss",27,16,3,5,60,3,6,50,1,2,50,0,0,0,3,1,1,0,0,1,4,16,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,1.23,12.4,129,0.08,24.2,3,68.2,0.18,12,67.3,8.06,4.6,0,"2023-2024"
"129","PAN","OLY","1-6","Regular Season","Michalis  Lountzis",0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,"2023-2024"
"130","PAN","OLY","1-6","Regular Season","Giannoulis  Larentzakis",12,0,0,1,0,0,3,0,0,0,NA,0,0,0,0,0,2,0,0,2,0,-8,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,0,5.8,0,-0.05,0,0,0,0,-5.6,0,34.48,4.8,0,"2023-2024"
"131","PAN","OLY","1-6","Regular Season","Luke  Sikma",10,4,2,2,100,0,0,NA,0,0,NA,1,2,3,0,1,0,0,0,2,0,6,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,2,1,400,0.04,0,NA,100,0,4.9,100,0,1.9,7.1,"2023-2024"
"132","PAN","OLY","1-6","Regular Season","Shaquielle  McKissic",6,2,1,2,50,0,0,NA,0,0,NA,0,0,0,0,1,2,0,0,2,1,-1,"A","W",88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,88,35,32,6,19,15,5,20,7,19,26,13,13,2,20,97,1,3.8,52.6,-0.01,0,0,50,0,-0.8,50,52.63,6.5,0,"2023-2024"
"133","FEN","MIL","1-7","Regular Season","Nicolo  Melli",28,7,2,4,50,0,1,0,3,4,75,1,4,5,2,1,2,1,0,2,2,10,"A","L",82,36,26,18,18,11,13,18,8,29,37,9,17,3,16,99,82,36,26,18,18,11,13,18,8,29,37,9,17,3,16,99,0.78,7.4,94.6,0.05,27,1,40,0.8,6.1,51.8,27.03,2.9,6.2,"2023-2024"
"134","FEN","MIL","1-7","Regular Season","Diego  Flaccadori",16,3,0,1,0,1,2,50,0,0,NA,0,0,0,2,2,1,0,0,2,1,3,"A","L",82,36,26,18,18,11,13,18,8,29,37,9,17,3,16,99,82,36,26,18,18,11,13,18,8,29,37,9,17,3,16,99,1,3.8,78.9,0.01,52.6,2,50,0,2.9,50,26.32,2.3,0,"2023-2024"
"135","FEN","MIL","1-7","Regular Season","Shavon  Shields",37,10,1,7,14.3,2,6,33.3,2,2,100,0,5,5,4,2,3,0,1,1,5,11,"A","L",82,36,26,18,18,11,13,18,8,29,37,9,17,3,16,99,82,36,26,18,18,11,13,18,8,29,37,9,17,3,16,99,0.67,16.2,61.7,0.05,24.7,1.3,30.8,0.15,5,36,18.52,4.2,0,"2023-2024"
"136","FEN","MIL","1-7","Regular Season","Nikola  Mirotic",36,27,6,9,66.7,3,5,60,6,8,75,4,7,11,1,2,3,1,0,1,7,38,"A","L",82,36,26,18,18,11,13,18,8,29,37,9,17,3,16,99,82,36,26,18,18,11,13,18,8,29,37,9,17,3,16,99,1.23,15.9,169.8,0.2,6.3,0.3,75,0.57,24.9,77.1,18.87,5.2,25,"2023-2024"
